Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1424395,"June 17, 2019",Wisconsin,Kenosha,2000 block of 60th St,1,0,N/A
1428080,"June 15, 2019",North Carolina,Sugar Loaf,Pine Meadows Ln,2,0,N/A
1423015,"June 15, 2019",Iowa,West Des Moines,935 65th St,4,0,N/A
1420962,"June 12, 2019",Mississippi,Brookhaven,2457 Grant Rd,1,0,N/A
1421241,"June 12, 2019",Georgia,Gray,N/A,1,0,N/A
1419431,"June 10, 2019",South Carolina,North Charleston,2800 block of Ranger Drive,1,0,N/A
1418854,"June 10, 2019",Tennessee,Maryville,419 Savannah Village Drive,2,0,N/A
1419519,"June 10, 2019",Missouri,Saint Louis,1500 block of 20th St,1,0,N/A
1418610,"June 9, 2019",Missouri,Saint Louis,4600 block of Michigan Ave,1,1,N/A
1418340,"June 9, 2019",Texas,Channelview,15100 block of Brentwood Dr,1,0,N/A
1418818,"June 9, 2019",Idaho,Montpelier,US Hwy 30,1,0,N/A
1415239,"June 5, 2019",North Carolina,Red Springs,14000 block of N.C. Highway 72 West,1,0,N/A
1416009,"June 4, 2019",Oklahoma,Idabel,1900 block of Hillcrest Dr,3,0,N/A
1412997,"June 2, 2019",Florida,Miami Gardens,NW 207th St and 37th Ave,2,0,N/A
1408655,"May 28, 2019",California,Oroville,82 Yellow Hammer Drive,3,0,N/A
1405954,"May 26, 2019",Virginia,Richmond,2813 Bainbridge St,1,2,N/A
1517831,"May 26, 2019",Wisconsin,Kiel,123 Southridge Drive,3,0,N/A
1405012,"May 25, 2019",Louisiana,Baton Rouge,3766 Lanier Dr,1,0,N/A
1403376,"May 23, 2019",Colorado,Denver,3090 S Golden Way,3,0,N/A
1398159,"May 17, 2019",Missouri,Kansas City,11300 block of Calico Dr,1,0,N/A
1398823,"May 17, 2019",New York,Guilderland,169 Schoolhouse Rd,2,0,N/A
1398153,"May 17, 2019",Arkansas,Little Rock,2123 Labette Manor,1,0,N/A
1398927,"May 16, 2019",Oklahoma,Calera,1193 Sterret Rd,1,0,N/A
1395167,"May 14, 2019",South Carolina,Lexington,100 block of Cedar Vale Dr,1,2,N/A
1394309,"May 13, 2019",Illinois,Peoria,2825 W Ann St,1,1,N/A
1393162,"May 12, 2019",Ohio,Toledo,1121 Joyce Lane,1,0,N/A
1395097,"May 11, 2019",Tennessee,Jackson,164 Allen Ave,1,0,N/A
1386607,"May 4, 2019",Texas,Conroe,10734 Stidham Rd,1,0,N/A
1385486,"May 2, 2019",Texas,Lufkin,N/A,1,0,N/A
1385188,"May 1, 2019",Arkansas,Osceola,Buckingham St,1,0,N/A
1384726,"April 30, 2019",Missouri,Saint Louis,5900 block of Ferris Ave,2,0,N/A
1377915,"April 22, 2019",Texas,Fort Worth,2016 Speckle Dr,4,0,N/A
1376917,"April 20, 2019",Ohio,Cleveland,14210 Rexwood Ave,1,0,N/A
1376768,"April 20, 2019",South Carolina,Newberry,Cherry Ln,1,1,N/A
1373896,"April 16, 2019",Georgia,Augusta,2900 block of Meadowbrook Dr,1,0,N/A
1370128,"April 12, 2019",Georgia,Ellenwood,3500 Block of Satellite Blvd,1,0,N/A
1369988,"April 12, 2019",Florida,Haines City,99 Citrus Ridge Ct,3,0,N/A
1369148,"April 11, 2019",Arizona,Phoenix,7112 W Minnezona Ave,3,2,N/A
1367053,"April 9, 2019",South Carolina,Cheraw,3000 block of Society Hill Rd,3,0,N/A
1366615,"April 8, 2019",Georgia,Dallas,158 Laurelcrest Ln,1,0,N/A
1365164,"April 7, 2019",New Mexico,Albuquerque,6700 block of Kelly Ave NE,1,0,N/A
1363489,"April 4, 2019",Arizona,Tucson,2462 W Kessler Pl,2,0,N/A
1362523,"April 3, 2019",Arizona,Phoenix,3829 W Moreland St,1,1,N/A
1359745,"March 31, 2019",Alabama,Ohatchee,2700 block of Kirkseys Bend Rd,2,1,N/A
1354417,"March 24, 2019",Indiana,Indianapolis,5600 block of Culver St,1,0,N/A
1353341,"March 23, 2019",Illinois,Harvey,14600 block of Des Plaines St,1,0,N/A
1354026,"March 22, 2019",North Carolina,Fayetteville,3100 Cricket Rd,1,0,N/A
1351167,"March 19, 2019",Oklahoma,Ripley,10600 block of E 56th St,3,0,N/A
1351258,"March 18, 2019",Minnesota,Ogema,26494 Beaver Trail,2,0,N/A
1348185,"March 16, 2019",Florida,Miami Gardens,21200 block of NW 27th Ct,1,0,N/A
1348665,"March 16, 2019",Maine,Presque Isle,728 Reach Rd,2,0,N/A
1340200,"March 4, 2019",Georgia,Morganton,300 Underwood Road,3,0,N/A
1336802,"February 27, 2019",Illinois,Joliet,503 Whitley Ave,4,0,N/A
1333774,"February 23, 2019",South Carolina,North Charleston,2800 block of O'Brien St,1,0,N/A
1333259,"February 21, 2019",Oregon,Prineville,3444 SE Umatilla Loop,3,0,N/A
1329640,"February 18, 2019",Michigan,Cedar Springs,221 19 Mile Rd NE,4,0,N/A
1326968,"February 13, 2019",Louisiana,Marrero,2000 block of Rue Racine,1,0,N/A
1326667,"February 13, 2019",Maryland,North Beach,Bedford Dr,1,0,N/A
1324279,"February 11, 2019",Texas,Livingston,3628 FM 3126,5,0,N/A
1323697,"February 9, 2019",Mississippi,Saucier,Riceville Rd and McHenry Rd,2,0,N/A
1323022,"February 8, 2019",Florida,Jacksonville,2401 Jammes Rd,1,0,N/A
1318461,"February 3, 2019",Georgia,Harlem,1407 Country Woods Ln,1,0,N/A
1317385,"February 1, 2019",Ohio,Miamisburg,3049 Sagebrook Dr,2,1,N/A
1313540,"January 26, 2019",Alabama,Mobile (Prichard),422 Minnie B Turnbo Dr,1,1,N/A
1310267,"January 24, 2019",Michigan,Detroit,Southfield Fwy and Plymouth Rd,1,0,N/A
1308241,"January 21, 2019",Virginia,Hanover (Mangohick),100 block of Robin Ln,1,0,N/A
1307368,"January 21, 2019",Kansas,Wichita,2201 E MacArthur Rd,1,0,N/A
1308718,"January 19, 2019",Texas,Temple,4700 block of Midway Dr,2,0,N/A
1311385,"January 17, 2019",Florida,Fort Myers,1429 Floral Dr,2,0,N/A
1304947,"January 17, 2019",New Mexico,Santa Fe,Pacheco Canyon Rd,2,0,N/A
1302992,"January 16, 2019",Texas,Houston,4000 W 34th St,1,0,N/A
1301688,"January 13, 2019",Alabama,Orrville,N/A,1,0,N/A
1299668,"January 12, 2019",Louisiana,New Orleans,6780 Bundy Rd,1,0,N/A
1298558,"January 11, 2019",North Carolina,Durham,3600 block of Suffolk St,2,1,N/A
1298089,"January 10, 2019",Texas,Boerne,11314 Anaqua Spgs,3,0,N/A
1298774,"January 10, 2019",California,Willits,5000 block of Hearst Willits Rd,3,0,N/A
1297249,"January 9, 2019",Pennsylvania,Lancaster,1320 Harrisburg Pike,2,0,N/A
1294018,"January 2, 2019",Pennsylvania,Middletown,134 S Union St,3,0,N/A
1288201,"December 30, 2018",Texas,Houston,15491 Wallisville Rd,1,1,N/A
1289168,"December 29, 2018",Indiana,Marion,2300 block of Gallatin St,3,0,N/A
1287286,"December 28, 2018",Missouri,Saint Charles,150 Whetstone Dr,4,1,N/A
1285972,"December 27, 2018",Arkansas,Little Rock,2A Eagle Hill Dr,2,0,N/A
1280379,"December 19, 2018",Florida,Valrico,1512 Emerald Hill Way,4,0,N/A
1277947,"December 16, 2018",Florida,Homestead,11441 SW 242nd Ln,4,0,N/A
1278778,"December 14, 2018",Missouri,Florissant,13 Holly Ln,1,0,N/A
1277170,"December 14, 2018",Michigan,Roseville,16415 Dort St,1,0,N/A
1266173,"November 29, 2018",Indiana,Lebanon,300 block of N Park St,1,0,N/A
1264155,"November 27, 2018",Georgia,Columbus,Stuart Dr,2,0,N/A
1264802,"November 24, 2018",Oregon,Harrisburg,N/A,1,0,N/A
1261231,"November 22, 2018",Ohio,Toledo,I-75 and Collingwood Blvd,1,0,N/A
1260953,"November 22, 2018",Georgia,Savannah,900 block of E 35th St,1,0,N/A
1259542,"November 20, 2018",Tennessee,Memphis,2940 Hickory Hill Rd,1,0,N/A
1258320,"November 18, 2018",Texas,Dallas,9600 block of Beckleycrest Ave,1,0,N/A
1259582,"November 17, 2018",Arkansas,Lamar,Cabin Creek Ave,1,0,N/A
1256740,"November 16, 2018",South Carolina,Greenwood,126 Perch St,3,0,N/A
1256271,"November 15, 2018",Georgia,Jonesboro,300 block of Blackhawk Tr,1,0,N/A
1256230,"November 14, 2018",Alabama,Collegeville,31st St N,1,0,N/A
1251637,"November 8, 2018",Arkansas,Camden,1516 Copeland St,1,0,N/A
1249551,"November 7, 2018",Ohio,Youngstown,Pasadena Ave and Gibson St,3,0,N/A
1248818,"November 6, 2018",Kansas,Kansas City,1610 N 85th St,1,1,N/A
1248514,"November 6, 2018",Missouri,Clinton,500 block of South 11 St. Terrace,1,0,N/A
1248423,"November 5, 2018",Georgia,Hephzibah,1600 Block of Keron Way,1,0,N/A
1247546,"November 4, 2018",Alabama,Prattville,100 block of Laurel Hill Drive,1,0,N/A
1247542,"November 4, 2018",Oregon,Baker City,Birch St,1,0,N/A
1247308,"November 3, 2018",Arizona,Litchfield Park,N Litchfield Rd and W Indian School Rd,2,0,N/A
1246968,"November 2, 2018",Louisiana,Baton Rouge,1700 block of Madison Ave,1,0,N/A
1246006,"November 1, 2018",Nevada,North Las Vegas,6700 block of Courtney Michelle St,2,0,N/A
1243438,"October 29, 2018",Tennessee,Whitleyville,274 N Fork Rd,1,2,N/A
1243703,"October 29, 2018",Alabama,Montgomery,3750 S Court St,1,0,N/A
1241474,"October 25, 2018",South Carolina,Walterboro,11592 Jefferies Hwy,1,0,N/A
1240844,"October 25, 2018",Indiana,Logansport,1531 Treen St,1,0,N/A
1245249,"October 21, 2018",Colorado,Colorado Springs,1500 block of Hartford St,1,0,N/A
1238496,"October 21, 2018",Florida,Tampa,4302 Mariners Cove Ct,2,0,N/A
1238134,"October 21, 2018",Tennessee,Saint Joseph,3825 US-43,1,0,N/A
1234694,"October 16, 2018",Pennsylvania,New Castle,819 W North St,3,0,N/A
1245001,"October 14, 2018",Oklahoma,Tulsa,E Seminole Place and N Greenwood Ave,3,0,N/A
1244777,"October 14, 2018",Oklahoma,Tulsa,N Greenwood Pl,3,0,N/A
1230196,"October 9, 2018",Michigan,Flint,200 block of West Austin Ave,1,0,N/A
1228092,"October 8, 2018",Virginia,Henrico (Highland Springs),203 S Holly Ave,1,0,N/A
1228329,"October 6, 2018",Georgia,Lavonia (Gumlog),Rue Fleur de lis,1,0,N/A
1227063,"October 6, 2018",Illinois,Chicago,2200 block of N Kilbourn Ave,1,1,N/A
1226148,"October 5, 2018",Ohio,Cincinnati (Mount Healthy),7840 Clovernook Avenue,1,0,N/A
1226144,"September 30, 2018",Tennessee,Memphis,800 block of N Highland St,1,1,N/A
1222370,"September 30, 2018",South Carolina,Columbia,100 block of Beatty Downs Rd,2,0,N/A
1221204,"September 30, 2018",Tennessee,Memphis,3673 S 3rd Street,1,2,N/A
1219905,"September 27, 2018",Texas,Rusk,FM 1209,1,0,N/A
1217275,"September 24, 2018",South Carolina,Warrenville,1100 block of Oxpens Rd,1,0,N/A
1215761,"September 22, 2018",Arkansas,Little Rock,5207 Wycliffe Dr,1,0,N/A
1214654,"September 20, 2018",Nevada,Henderson,1146 Paradise Garden Dr,4,0,N/A
1214964,"September 20, 2018",West Virginia,Gerrardstown,291 Tall Pine Ln,1,1,N/A
1211994,"September 17, 2018",Louisiana,Livingston,18000 block of Murphy Estate Ln,1,0,N/A
1211659,"September 17, 2018",Maryland,Silver Spring,123 Amberleigh Dr,4,1,N/A
1209783,"September 13, 2018",North Carolina,Greensboro,3117 Henry St,1,1,N/A
1210032,"September 13, 2018",Michigan,Detroit,19000 block of Lyndon,2,1,N/A
1208646,"September 13, 2018",California,Sacramento,7400 block of Della Cir,1,0,N/A
1204762,"September 5, 2018",Virginia,Herndon,1000 block of Safa Street,3,0,N/A
1203498,"September 4, 2018",Kentucky,Smiths Grove,223 Buck Creek Rd,1,0,N/A
1203994,"September 4, 2018",Indiana,Gary,1700 block of Polk St,1,0,N/A
1200408,"August 31, 2018",Kentucky,Totz,63 Totz Loop,1,0,N/A
1198973,"August 28, 2018",Georgia,Oxford,65 Brown Thrasher Run,1,0,N/A
1200749,"August 28, 2018",Maryland,Halethorpe (Lansdowne),3100 block of Bero Rd,1,0,N/A
1197134,"August 27, 2018",Illinois,Chicago,6200 block of North Richmond St,3,0,N/A
1197105,"August 26, 2018",Illinois,Kankakee,N/A,1,0,N/A
1195810,"August 24, 2018",Alabama,Madison,Tybee Dr,1,0,N/A
1192594,"August 20, 2018",Oregon,Bend,20064 Mount Hope Ln,1,1,N/A
1189258,"August 17, 2018",Louisiana,West Monroe,Philpot Rd,1,0,N/A
1189020,"August 16, 2018",South Carolina,Ridgeland,1700 Fordville Rd,1,0,N/A
1187669,"August 15, 2018",Kentucky,Louisville,1708 S 32nd St,1,0,N/A
1185520,"August 12, 2018",California,Clearlake,4786 Yarrington Ct,4,1,N/A
1185068,"August 11, 2018",Florida,Jacksonville,7940 103rd St,1,0,N/A
1182592,"August 8, 2018",Tennessee,La Follette (LaFollette),2221 Jacksboro Pike,1,0,N/A
1182426,"August 7, 2018",North Carolina,Wilmington,5705 Andrews Reach Loop,2,0,N/A
1180857,"August 5, 2018",Virginia,Mc Lean (Mclean),1500 block of Lincoln Cir,2,0,N/A
1182786,"August 4, 2018",Tennessee,Big Rock,400 block of Highway 120,1,0,N/A
1175534,"July 30, 2018",New York,Corona (Queens),23-07 30th Dr,4,0,N/A
1175472,"July 28, 2018",Alabama,Athens,17893 W Market St,3,0,N/A
1173707,"July 27, 2018",Alaska,Anchorage,900 block of Chugach Way,1,0,N/A
1173190,"July 26, 2018",Indiana,Shirley,2463 N Mechanicsburg Rd,3,0,N/A
1171496,"July 24, 2018",Maine,Oakland,19 Church St,1,0,N/A
1171930,"July 24, 2018",California,Middletown,17000 block of Pine View Drive,3,0,N/A
1167931,"July 20, 2018",California,San Bernardino (Muscoy),2700 block of Duffy St,1,0,N/A
1165420,"July 17, 2018",New Jersey,Bridgeton,17 Elmer St,1,0,N/A
1165183,"July 16, 2018",District of Columbia,Washington,300 block of 53rd St NE,1,4,N/A
1163406,"July 13, 2018",Indiana,Salem,5000 block of S PD Baker Rd,1,0,N/A
1164073,"July 13, 2018",South Carolina,Hemingway,N/A,3,0,N/A
1161925,"July 12, 2018",Texas,Houston,14022 Edgeboro St,3,0,N/A
1161078,"July 10, 2018",Texas,Hockley,31703 Dunham Lake Dr,1,0,N/A
1160253,"July 9, 2018",Delaware,Wilmington,2709 Ferris Rd,5,0,N/A
1160697,"July 8, 2018",Oregon,Grants Pass,5472 Monument Dr,2,0,N/A
1159278,"July 8, 2018",Texas,Houston,8405 Knox St,1,0,N/A
1158586,"July 7, 2018",Georgia,Augusta,3100 block of Skinner Mill Rd,1,0,N/A
1159025,"July 7, 2018",California,Fresno,382 W Audubon Drive,1,0,N/A
1157086,"July 5, 2018",Mississippi,Moorhead,US-82 and MS-3,2,0,N/A
1156772,"July 5, 2018",Maryland,Baltimore,500 block of Lyndhurst St,1,0,N/A
1157671,"July 5, 2018",Louisiana,Chalmette,500 block of Pierre St,1,0,N/A
1154558,"July 2, 2018",New York,Buffalo,Grape St,2,2,N/A
1155641,"July 2, 2018",Missouri,Hartville,Abrams Rd,1,0,N/A
1154041,"July 1, 2018",Maryland,La Plata,13140 Charles St,2,0,N/A
1152899,"June 29, 2018",Indiana,Indianapolis,3621 Bunker Hill Dr,2,0,N/A
1150235,"June 26, 2018",Missouri,Monett,500 block of Pleasant Dr,1,0,N/A
1148883,"June 23, 2018",Louisiana,Oakdale,Prater St,1,0,N/A
1145852,"June 20, 2018",Ohio,Cleveland,Lee Rd and Harvard Ave,1,0,N/A
