Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1754762,"June 24, 2020",Missouri,Saint Louis,6300 block of W Washington St,1,0,N/A
1716051,"June 23, 2020",Arizona,Tucson,N/A,1,0,N/A
1715227,"June 23, 2020",North Carolina,Durham,2600 block of Holloway St,1,0,N/A
1715723,"June 23, 2020",Michigan,Detroit,Runyon St and Greiner St,1,0,N/A
1715046,"June 23, 2020",Oklahoma,Oklahoma City,1000 NW 105th St,1,0,N/A
1712394,"June 22, 2020",Illinois,Chicago,4700 block of W Superior St,1,1,N/A
1712518,"June 21, 2020",Minnesota,Minneapolis,3315 Bryant Ave N,1,0,N/A
1712670,"June 21, 2020",Arizona,Phoenix,1737 W Desert Cove Ave,1,0,N/A
1712621,"June 21, 2020",Missouri,Springfield,2100 block of N Elizabeth Ave,1,1,N/A
1712728,"June 21, 2020",Missouri,Saint Louis,4600 block of Virginia Ave,1,1,N/A
1713690,"June 21, 2020",Ohio,Columbus,793 Canonby Pl,1,1,N/A
1712158,"June 20, 2020",Arkansas,Benton,N 4th St,1,0,N/A
1711285,"June 20, 2020",New York,Syracuse,Marcellus St and Wyoming St,1,8,N/A
1711358,"June 20, 2020",Illinois,Chicago,7900 block of S Luella Ave,2,0,N/A
1712173,"June 20, 2020",New York,Poughkeepsie,N Bridge St and Charles St,1,0,N/A
1711806,"June 20, 2020",Georgia,Milledgeville,1498 Edwards St SE,1,0,N/A
1711372,"June 20, 2020",Illinois,Chicago,1000 block of N LeClaire Ave,1,2,N/A
1711167,"June 20, 2020",Texas,Houston,7298 Wheatley St,1,0,N/A
1710035,"June 19, 2020",Texas,Arlington,1605 S Cooper St,2,0,N/A
1709938,"June 19, 2020",New York,Rochester,1226 N Clinton Ave,1,0,N/A
1710081,"June 19, 2020",Iowa,Kalona,N/A,1,0,N/A
1710299,"June 19, 2020",Colorado,Aurora,16300 E Mississippi Ave,1,0,N/A
1709376,"June 18, 2020",Texas,Dallas,7945 Villa Cliff Dr,1,0,N/A
1709474,"June 18, 2020",Missouri,Saint Louis,4100 block of Lexington Ave,1,0,N/A
1708053,"June 16, 2020",Michigan,Detroit,12800 block of Mettetal St,1,0,N/A
1707413,"June 16, 2020",Texas,Houston,4732 Clover St,1,0,N/A
1707365,"June 16, 2020",Louisiana,Chalmette,9100 block of Amour Dr,1,0,N/A
1706327,"June 15, 2020",Michigan,Muskegon (Muskegon Heights),150 S Seaway Dr,1,0,N/A
1706911,"June 15, 2020",Ohio,Toledo,Streicher St and Elm St,1,0,N/A
1706333,"June 15, 2020",California,Ceres,2717 Roeding Rd,3,0,N/A
1706095,"June 14, 2020",Georgia,Statesboro,US-301 BYP,1,0,N/A
1705703,"June 14, 2020",Louisiana,New Iberia,500 block of Johnston St,2,0,N/A
1707336,"June 13, 2020",California,San Bernardino,1600 block of W Porter St,1,1,N/A
1704357,"June 13, 2020",Indiana,South Bend,3790 Curtiss Dr N,1,0,N/A
1704580,"June 13, 2020",Georgia,Atlanta,69 Mason Ave NE,2,5,N/A
1704566,"June 13, 2020",California,Fowler,208 N 5th St,3,0,N/A
1704110,"June 12, 2020",Georgia,Augusta,2600 block of Bridgeover Ave,1,1,N/A
1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,6,0,N/A
1702018,"June 10, 2020",Tennessee,Memphis,4130 Kirby Pkwy,1,2,N/A
1703493,"June 10, 2020",Pennsylvania,Milton,610 Phillips Rd,2,0,N/A
1702515,"June 10, 2020",Georgia,Savannah,900 block of Staley Ave,1,1,N/A
1702502,"June 9, 2020",Texas,Dale (Tilmon),4400 block of Tenney Creek Rd,2,0,N/A
1701469,"June 9, 2020",Illinois,East Saint Louis,1235 McCasland Ave,1,2,N/A
1701238,"June 9, 2020",Louisiana,Shreveport,David Raines Rd,1,0,N/A
1700947,"June 9, 2020",Illinois,Chicago,1500 block of E 74th St,1,0,N/A
1701008,"June 8, 2020",Texas,Lubbock,1700 block of 22nd St,1,0,N/A
1700995,"June 8, 2020",Texas,Mesquite,1321 Bradford Pl,3,0,N/A
1699943,"June 8, 2020",Mississippi,Mendenhall,Boswell Lofton Rd,2,1,N/A
1702428,"June 8, 2020",Arizona,Gilbert,N Gilbert Rd and E Guadalupe Rd,1,0,N/A
1700637,"June 8, 2020",Illinois,Chicago,S Ellis Ave,1,1,N/A
1700530,"June 8, 2020",New Jersey,Atlantic City,2009 Blaine Ave,1,0,N/A
1699304,"June 7, 2020",Texas,Houston,2700 block of Hackamore Hollow Ln,1,0,N/A
1700028,"June 7, 2020",Texas,Corpus Christi,3900 block of Leigh Dr,1,0,N/A
1700277,"June 7, 2020",Michigan,Westland,Missaukee Ct and Grand Traverse St,1,0,N/A
1699177,"June 7, 2020",Missouri,Saint Louis,4200 block of Neosho St,1,1,N/A
1699311,"June 6, 2020",California,Bakersfield,2600 block of Edmonton St,1,0,N/A
1697398,"June 5, 2020",South Carolina,Anderson,E North Ave and White Hall Rd,1,0,N/A
1700232,"June 4, 2020",Illinois,Chicago Heights (Sauk Village),2000 block of 218th St,1,0,N/A
1697453,"June 4, 2020",Alabama,Valhermoso Springs,522 Talucah Rd,7,0,N/A
1696947,"June 4, 2020",Arkansas,North Little Rock,800 N Beech St,1,0,N/A
1697669,"June 4, 2020",Indiana,Indianapolis,Rader St and Edgemont Ave,1,0,N/A
1697412,"June 4, 2020",Ohio,Akron,100 block of  Brighton Dr,2,1,N/A
1697309,"June 3, 2020",Oklahoma,Oklahoma City,2201 NW 122nd St,1,0,N/A
1695776,"June 2, 2020",North Carolina,Raleigh,5721 Goodstone Dr,1,0,N/A
1697008,"June 1, 2020",Georgia,Rome,Grady Ave,1,0,N/A
1695083,"June 1, 2020",Indiana,Fort Wayne,500 block of Pierce Ave,1,0,N/A
1694330,"June 1, 2020",Missouri,Kansas City,3101 Broadway Blvd,1,0,N/A
1694999,"June 1, 2020",California,Oakland,6200 block of Avenal Ave,1,0,N/A
1694769,"June 1, 2020",Ohio,Cleveland,3100 block of E 94th St,1,0,N/A
1703910,"May 31, 2020",Texas,Huntsville,Lake Rd,1,0,N/A
1692668,"May 30, 2020",Maryland,Baltimore,2100 block of Wilkens Ave,1,1,N/A
1694888,"May 29, 2020",Texas,Crowley,501 NW Renfro St,1,0,N/A
1689697,"May 27, 2020",Illinois,Chicago,4200 block of S Cicero Ave,1,1,N/A
1690207,"May 27, 2020",Mississippi,Jackson,800 block of W Northside Dr,1,0,N/A
1691090,"May 27, 2020",Texas,Arlington,2508 Forest Point Dr,1,0,N/A
1689393,"May 26, 2020",Pennsylvania,Harrisburg,2300 block of Center St,1,0,N/A
1689086,"May 25, 2020",North Carolina,North Wilkesboro,1007 6th St,1,0,N/A
1688396,"May 25, 2020",Ohio,Cleveland,8050 Detroit Ave,1,0,N/A
1701511,"May 24, 2020",Michigan,Lansing,100 block of Claremore Dr,1,0,N/A
1687207,"May 24, 2020",Kansas,Kansas City,2600 block of Delevan Ave,1,0,N/A
1687194,"May 24, 2020",Kansas,Kansas City,1200 bock of Argentine Blvd,1,2,N/A
1687027,"May 23, 2020",South Carolina,Jonesville,100 block of Dover Rd,2,5,N/A
1686791,"May 23, 2020",Missouri,Saint Louis,3900 block of Evans Ave,1,0,N/A
1687191,"May 23, 2020",Iowa,Des Moines,1100 block of 17th St,1,0,N/A
1686319,"May 23, 2020",Illinois,Chicago,7100 block of S Exchange Ave,1,0,N/A
1686926,"May 23, 2020",Illinois,Chicago,6100 block of S Indiana Ave,1,0,N/A
1685773,"May 22, 2020",Utah,Sandy,1107 E Saphire Dr,1,0,N/A
1686651,"May 22, 2020",New York,Buffalo,N/A,1,0,N/A
1686456,"May 22, 2020",Georgia,Columbus,Belmont St,1,0,N/A
1683790,"May 20, 2020",Minnesota,Minneapolis,2900 block of Girard Ave N,1,0,N/A
1684263,"May 20, 2020",West Virginia,Huntington,1000 block of 22nd St,1,0,N/A
1684381,"May 20, 2020",Kansas,Wichita,1157 S Webb Rd,1,1,N/A
1683750,"May 19, 2020",Arizona,Phoenix,2009 W Glendale Ave,1,2,N/A
1684470,"May 19, 2020",Missouri,Saint Louis,10700 block of Spring Garden Dr,1,1,N/A
1683739,"May 19, 2020",Oklahoma,Tulsa,5100 block of N Frankfort Ave,1,0,N/A
1740881,"May 19, 2020",Texas,Killeen,2200 block of Sparrow Rd,1,0,N/A
1684670,"May 18, 2020",Florida,Miami,2721 SW 20th St,1,0,N/A
1683121,"May 18, 2020",Florida,Homestead (Florida City),NW 13th St and Eighth Place,1,2,N/A
1683043,"May 18, 2020",North Carolina,Charlotte,Briarhill Dr,1,0,N/A
1684691,"May 18, 2020",Georgia,Riverdale,500 block of Ashworth Dr,1,0,N/A
1683716,"May 18, 2020",Kansas,Kansas City,1100 block of Metropolitan Ave,1,0,N/A
1682233,"May 17, 2020",South Carolina,Saint Matthews,100 block of Bugleflower Ln,4,1,N/A
1681836,"May 16, 2020",Virginia,Norfolk,300 block of Whitehead Ave,1,0,N/A
1681866,"May 16, 2020",Illinois,Elgin,300 block of St Charles St,1,0,N/A
1681451,"May 16, 2020",Indiana,Gary,2700 block of Pierce St,1,0,N/A
1682056,"May 16, 2020",Texas,Odessa,1100 block of N Jackson,1,0,N/A
1682590,"May 15, 2020",Louisiana,Crowley,N Western Ave and W 10th St,1,0,N/A
1680184,"May 15, 2020",Texas,Dallas,9199 Bruton Rd,2,0,N/A
1682456,"May 14, 2020",Florida,Sebring,Cadagua Dr,1,0,N/A
1680300,"May 14, 2020",California,Inglewood,Century Blvd and Freeman Ave,1,0,N/A
1680864,"May 14, 2020",Missouri,Saint Louis,2600 block of Hickory St,1,0,N/A
1683932,"May 14, 2020",Florida,Hollywood,Function St,1,1,N/A
1679129,"May 13, 2020",Indiana,South Bend,1100 block of McKinley Ave,1,1,N/A
1679176,"May 13, 2020",Pennsylvania,Pittsburgh (Wilkinsburg),Laketon Rd and Robinson Rd,1,0,N/A
1678083,"May 12, 2020",New York,Brooklyn,1550 Sterling Pl,1,0,N/A
1677795,"May 12, 2020",Florida,Miami,7843 NE 10th Ave,1,0,N/A
1685388,"May 12, 2020",Ohio,Cleveland,4100 block of E 143rd St,1,0,N/A
1813156,"May 11, 2020",Nebraska,Omaha,S 33rd St and L St,1,0,N/A
1676877,"May 10, 2020",Indiana,Richmond,300 block of Lincoln St,1,1,N/A
1676906,"May 10, 2020",North Carolina,State Road,1621 Old Hwy 21,1,0,N/A
1677487,"May 10, 2020",Virginia,Virginia Beach,5819 Northampton Blvd,1,0,N/A
1677904,"May 10, 2020",South Carolina,Orangeburg,1300 block of Whitman St,1,0,N/A
1677038,"May 10, 2020",North Carolina,Hickory,1665 1st Ave SW,2,0,N/A
1676223,"May 9, 2020",Georgia,Griffin,608 Hammock St,1,0,N/A
1677812,"May 9, 2020",Florida,Miami,SW 179th St and SW 105th Ave,1,0,N/A
1677427,"May 9, 2020",Missouri,O Fallon,400 block of Mar-Ton Estates Dr,1,0,N/A
1674556,"May 7, 2020",Illinois,Chicago,3900 block of W 83rd St,1,0,N/A
1674833,"May 7, 2020",District of Columbia,Washington,4400 block of Quarles St NE,1,0,N/A
1673858,"May 6, 2020",Indiana,Gary,3200 block of E 12th Ave,1,0,N/A
1674958,"May 6, 2020",Colorado,Colorado Springs,6000 block of Cache Dr,1,0,N/A
1673392,"May 6, 2020",Texas,Houston,4 Maxey Rd,1,1,N/A
1673633,"May 6, 2020",Georgia,Albany,1900 block of Meadow Dr,1,3,N/A
1673590,"May 5, 2020",Florida,Sanford,Garrison Dr,1,0,N/A
1672176,"May 4, 2020",Kentucky,Louisville,3900 block of Alford Ave,1,0,N/A
1675888,"May 4, 2020",Texas,Lubbock,2600 block of E Baylor St,1,0,N/A
1671644,"May 3, 2020",Colorado,Greeley,1800 block of 11th Ave,2,0,N/A
1671217,"May 3, 2020",Indiana,Indianapolis,6000 East 38th St,1,0,N/A
1672435,"May 3, 2020",Pennsylvania,Chester,400 block of E 20th St,1,0,N/A
1671459,"May 3, 2020",Texas,San Antonio,4300 Fredericksburg Rd,1,0,N/A
1671069,"May 2, 2020",New Mexico,Albuquerque,400 block of General Somerville St NE,1,0,N/A
1671464,"May 2, 2020",Texas,Houston,9118 Shagbark Dr,1,0,N/A
1670516,"May 1, 2020",Mississippi,Natchez,Graves Ave,2,0,N/A
1670955,"May 1, 2020",Illinois,Chicago,S Homan Ave,1,0,N/A
1668495,"April 29, 2020",Kentucky,Louisville,7600 block of 3rd Street Rd,1,0,N/A
1668015,"April 28, 2020",Virginia,Petersburg,1700 block of Buckner St,1,0,N/A
1668508,"April 28, 2020",Delaware,Wilmington,100 block of Ashton St,1,0,N/A
1669698,"April 28, 2020",Oregon,Sweet Home,1530 Tamarack St,4,0,N/A
1668922,"April 27, 2020",Texas,Amarillo,5500 block of Everett Ave,1,0,N/A
1666945,"April 27, 2020",Wisconsin,Milwaukee,2800 block of N 12th St,5,0,N/A
1666856,"April 26, 2020",Florida,Orlando,5224 Long Rd,1,0,N/A
1666862,"April 26, 2020",Florida,Orlando,5828 Hazeltine National Dr,1,0,N/A
1666199,"April 24, 2020",Texas,Houston,10615 Meadowglen Ln,1,0,N/A
1665366,"April 24, 2020",Texas,Lubbock,100 block of Avenue M,1,1,N/A
1664944,"April 24, 2020",North Carolina,Charlotte,2700 block of Catalina Ave,1,0,N/A
1666255,"April 24, 2020",Ohio,Cleveland,Louise Harris Dr and Unwin Rd,1,1,N/A
1667552,"April 24, 2020",Texas,Irving,700 block of S Story Rd,1,0,N/A
1664898,"April 23, 2020",Virginia,Richmond,2100 block of Redd St,1,0,N/A
1664667,"April 23, 2020",Illinois,Decatur,1400 block of E William St,1,0,N/A
1664437,"April 23, 2020",Virginia,Richmond,2000 block of R St,1,0,N/A
1664441,"April 23, 2020",Colorado,Denver,14500 block of E 51st Pl,1,1,N/A
1664813,"April 23, 2020",Texas,San Antonio,Argonne Dr and Whispering Creek Dr,1,0,N/A
1664861,"April 23, 2020",Kentucky,Louisville,Hikes Ln and Downing Way,1,1,N/A
1664853,"April 23, 2020",Ohio,Columbus,826 Wedgewood Dr,1,0,N/A
1664554,"April 23, 2020",Pennsylvania,Philadelphia,6400 block of Dicks Ave,1,0,N/A
1664439,"April 22, 2020",Texas,Houston,10100 Leawood Blvd,1,0,N/A
1663996,"April 22, 2020",South Carolina,Walterboro,Francis St,1,1,N/A
1663799,"April 22, 2020",Iowa,Cedar Rapids,200 block of 15th St NW,1,0,N/A
1663871,"April 22, 2020",Texas,Terrell,400 block of Greenwood St,1,0,N/A
1664071,"April 22, 2020",New Mexico,Albuquerque,Central Ave SW and Unser Blvd,1,1,N/A
1664279,"April 22, 2020",Georgia,Atlanta,1700 block of Lisbon Dr,1,0,N/A
1663545,"April 21, 2020",California,Vallejo,1800 block of Vervais Ave,3,0,N/A
1664067,"April 21, 2020",Kentucky,Louisville,Nanz Ave and Wiltshire Ave,1,0,N/A
1663419,"April 21, 2020",Kentucky,Lexington,Woodhill Dr and Hedgewood Ct,1,0,N/A
1662919,"April 20, 2020",Texas,San Antonio,8200 block of Broadway St,1,0,N/A
1662364,"April 19, 2020",Arizona,Phoenix,S 24th St and E Southern Ave,1,0,N/A
1661503,"April 18, 2020",Alabama,Montgomery,200 block of E Woodland Dr,1,0,N/A
1662465,"April 18, 2020",South Carolina,North Charleston,Lakewood St,1,1,N/A
1708768,"April 18, 2020",New Mexico,Silver City,590-598 W State St,1,0,N/A
1661686,"April 18, 2020",South Carolina,North Charleston,8465 Patriot Blvd,1,0,N/A
1661516,"April 17, 2020",California,Sacramento,Somerset Dr and Todhunter Ave,1,1,N/A
1661576,"April 16, 2020",New Jersey,Newark,300 block of 14th Ave,1,0,N/A
1659405,"April 15, 2020",Massachusetts,Boston,Topliff St and Speedwell St,1,0,N/A
1659480,"April 15, 2020",North Carolina,Shannon,10900 block of Rennert Rd,1,0,N/A
1659620,"April 15, 2020",California,Lemon Grove,7472 Central Ave,2,1,N/A
